team_size,combination,win_rate,wins,total_games
3,cleric + monk + sniper,0.965812,113,117
3,cleric + monk + swordsman,0.590909,65,110
3,cleric + monk + valkyrie,0.697674,90,129
3,cleric + monk + warlock,0.933962,99,106
3,cleric + monk + wraith,0.803279,98,122
3,cleric + oracle + paladin,0.804511,107,133
3,cleric + oracle + rogue,0.646552,75,116
3,cleric + oracle + siren,0.59322,70,118
3,cleric + oracle + sniper,0.915385,119,130
3,cleric + oracle + swordsman,0.697248,76,109
3,cleric + oracle + valkyrie,0.858209,115,134
3,cleric + oracle + warlock,0.940741,127,135
3,cleric + oracle + wraith,0.778761,88,113
3,cleric + paladin + rogue,0.631579,84,133
3,cleric + paladin + siren,0.85,102,120
3,cleric + paladin + sniper,0.950704,135,142
3,cleric + paladin + swordsman,0.535433,68,127
3,cleric + paladin + valkyrie,0.679688,87,128
3,cleric + paladin + warlock,0.946154,123,130
3,cleric + paladin + wraith,0.666667,76,114
3,cleric + rogue + siren,0.657718,98,149
3,cleric + rogue + sniper,0.881188,89,101
3,cleric + rogue + swordsman,0.484375,62,128
3,cleric + rogue + valkyrie,0.633333,76,120
3,cleric + rogue + warlock,0.875,105,120
3,cleric + rogue + wraith,0.453782,54,119
3,cleric + siren + sniper,0.964286,135,140
3,cleric + siren + swordsman,0.658333,79,120
3,cleric + siren + valkyrie,0.788618,97,123
3,cleric + siren + warlock,0.866667,117,135
3,cleric + siren + wraith,0.757576,100,132
3,cleric + sniper + swordsman,0.887417,134,151
3,cleric + sniper + valkyrie,0.974576,115,118
3,cleric + sniper + warlock,0.981481,106,108
3,cleric + sniper + wraith,0.909774,121,133
3,cleric + swordsman + valkyrie,0.544776,73,134
3,cleric + swordsman + warlock,0.85,102,120
3,cleric + swordsman + wraith,0.537736,57,106
3,cleric + valkyrie + warlock,0.936,117,125
3,cleric + valkyrie + wraith,0.669811,71,106
3,cleric + warlock + wraith,0.912281,104,114
3,colossus + guardian + mage,0.213675,25,117
3,colossus + guardian + monk,0.021898,3,137
3,colossus + guardian + oracle,0.084034,10,119
3,colossus + guardian + paladin,0,0,147
3,colossus + guardian + rogue,0.014706,2,136
3,colossus + guardian + siren,0.039683,5,126
3,colossus + guardian + sniper,0.491071,55,112
3,colossus + guardian + swordsman,0,0,107
3,colossus + guardian + valkyrie,0.007463,1,134
3,colossus + guardian + warlock,0.453782,54,119
3,colossus + guardian + wraith,0.096,12,125
3,colossus + mage + monk,0.333333,44,132
3,colossus + mage + oracle,0.378151,45,119
3,colossus + mage + paladin,0.3,36,120
3,colossus + mage + rogue,0.318584,36,113
3,colossus + mage + siren,0.315385,41,130
3,colossus + mage + sniper,0.701613,87,124
3,colossus + mage + swordsman,0.137931,16,116
3,colossus + mage + valkyrie,0.348148,47,135
3,colossus + mage + warlock,0.62931,73,116
3,colossus + mage + wraith,0.380165,46,121
3,colossus + monk + oracle,0.25,31,124
3,colossus + monk + paladin,0.055118,7,127
3,colossus + monk + rogue,0.099338,15,151
3,colossus + monk + siren,0.218045,29,133
3,colossus + monk + sniper,0.466667,49,105
3,colossus + monk + swordsman,0.03252,4,123
3,colossus + monk + valkyrie,0.061069,8,131
3,colossus + monk + warlock,0.533981,55,103
3,colossus + monk + wraith,0.130435,15,115
3,colossus + oracle + paladin,0.229008,30,131
3,colossus + oracle + rogue,0.189655,22,116
3,colossus + oracle + siren,0.167883,23,137
3,colossus + oracle + sniper,0.614035,70,114
3,colossus + oracle + swordsman,0.099237,13,131
3,colossus + oracle + valkyrie,0.213115,26,122
3,colossus + oracle + warlock,0.616667,74,120
3,colossus + oracle + wraith,0.237037,32,135
3,colossus + paladin + rogue,0.056911,7,123
3,colossus + paladin + siren,0.151261,18,119
3,colossus + paladin + sniper,0.605263,69,114
3,colossus + paladin + swordsman,0.019608,2,102
3,colossus + paladin + valkyrie,0.039063,5,128
3,colossus + paladin + warlock,0.535714,75,140
3,colossus + paladin + wraith,0.097015,13,134
3,colossus + rogue + siren,0.170543,22,129
3,colossus + rogue + sniper,0.457627,54,118
3,colossus + rogue + swordsman,0.026549,3,113
3,colossus + rogue + valkyrie,0.017857,2,112
3,colossus + rogue + warlock,0.398496,53,133
3,colossus + rogue + wraith,0.138211,17,123
3,colossus + siren + sniper,0.6,84,140
3,colossus + siren + swordsman,0.047244,6,127
3,colossus + siren + valkyrie,0.153846,18,117
3,colossus + siren + warlock,0.560976,69,123
3,colossus + siren + wraith,0.133858,17,127
3,colossus + sniper + swordsman,0.321429,36,112
3,colossus + sniper + valkyrie,0.578571,81,140
3,colossus + sniper + warlock,0.85,102,120
3,colossus + sniper + wraith,0.5,63,126
3,colossus + swordsman + valkyrie,0,0,115
3,colossus + swordsman + warlock,0.366412,48,131
3,colossus + swordsman + wraith,0.034965,5,143
3,colossus + valkyrie + warlock,0.569106,70,123
3,colossus + valkyrie + wraith,0.056,7,125
3,colossus + warlock + wraith,0.442308,46,104
3,guardian + mage + monk,0.464286,52,112
3,guardian + mage + oracle,0.546218,65,119
3,guardian + mage + paladin,0.3,36,120
3,guardian + mage + rogue,0.443548,55,124
3,guardian + mage + siren,0.4,52,130
3,guardian + mage + sniper,0.719298,82,114
3,guardian + mage + swordsman,0.257143,36,140
3,guardian + mage + valkyrie,0.438596,75,171
3,guardian + mage + warlock,0.720339,85,118
3,guardian + mage + wraith,0.350877,40,114
3,guardian + monk + oracle,0.297872,42,141
3,guardian + monk + paladin,0.058333,7,120
3,guardian + monk + rogue,0.090909,11,121
3,guardian + monk + siren,0.157895,18,114
3,guardian + monk + sniper,0.62963,68,108
3,guardian + monk + swordsman,0.009709,1,103
3,guardian + monk + valkyrie,0.083333,10,120
3,guardian + monk + warlock,0.568345,79,139
3,guardian + monk + wraith,0.151261,18,119
3,guardian + oracle + paladin,0.246154,32,130
3,guardian + oracle + rogue,0.226563,29,128
3,guardian + oracle + siren,0.29771,39,131
3,guardian + oracle + sniper,0.75,81,108
3,guardian + oracle + swordsman,0.072072,8,111
3,guardian + oracle + valkyrie,0.255474,35,137
3,guardian + oracle + warlock,0.684211,78,114
3,guardian + oracle + wraith,0.241667,29,120
3,guardian + paladin + rogue,0.07377,9,122
3,guardian + paladin + siren,0.197917,19,96
3,guardian + paladin + sniper,0.605839,83,137
3,guardian + paladin + swordsman,0,0,129
3,guardian + paladin + valkyrie,0.060345,7,116
3,guardian + paladin + warlock,0.578947,77,133
3,guardian + paladin + wraith,0.084615,11,130
3,guardian + rogue + siren,0.171171,19,111
3,guardian + rogue + sniper,0.507937,64,126
3,guardian + rogue + swordsman,0.051471,7,136
3,guardian + rogue + valkyrie,0.083333,10,120
3,guardian + rogue + warlock,0.508772,58,114
3,guardian + rogue + wraith,0.119048,15,126
3,guardian + siren + sniper,0.686957,79,115
3,guardian + siren + swordsman,0.045455,5,110
3,guardian + siren + valkyrie,0.134921,17,126
3,guardian + siren + warlock,0.619835,75,121
3,guardian + siren + wraith,0.22314,27,121
3,guardian + sniper + swordsman,0.404959,49,121
3,guardian + sniper + valkyrie,0.578125,74,128
3,guardian + sniper + warlock,0.844444,114,135
3,guardian + sniper + wraith,0.512397,62,121
3,guardian + swordsman + valkyrie,0.016129,2,124
3,guardian + swordsman + warlock,0.408,51,125
3,guardian + swordsman + wraith,0.046512,6,129
3,guardian + valkyrie + warlock,0.595041,72,121
3,guardian + valkyrie + wraith,0.14,14,100
3,guardian + warlock + wraith,0.554688,71,128
3,mage + monk + oracle,0.550847,65,118
3,mage + monk + paladin,0.464567,59,127
3,mage + monk + rogue,0.388889,42,108
3,mage + monk + siren,0.475806,59,124
3,mage + monk + sniper,0.712,89,125
3,mage + monk + swordsman,0.283465,36,127
3,mage + monk + valkyrie,0.542373,64,118
3,mage + monk + warlock,0.789474,75,95
3,mage + monk + wraith,0.457364,59,129
3,mage + oracle + paladin,0.533333,64,120
3,mage + oracle + rogue,0.504348,58,115
3,mage + oracle + siren,0.44,55,125
3,mage + oracle + sniper,0.796992,106,133
3,mage + oracle + swordsman,0.433333,52,120
3,mage + oracle + valkyrie,0.583333,70,120
3,mage + oracle + warlock,0.692913,88,127
3,mage + oracle + wraith,0.656,82,125
3,mage + paladin + rogue,0.296296,32,108
3,mage + paladin + siren,0.434109,56,129
3,mage + paladin + sniper,0.819549,109,133
3,mage + paladin + swordsman,0.322314,39,121
3,mage + paladin + valkyrie,0.424,53,125
3,mage + paladin + warlock,0.781818,86,110
3,mage + paladin + wraith,0.485149,49,101
3,mage + rogue + siren,0.443609,59,133
3,mage + rogue + sniper,0.609756,75,123
3,mage + rogue + swordsman,0.196721,24,122
3,mage + rogue + valkyrie,0.423729,50,118
3,mage + rogue + warlock,0.677966,80,118
3,mage + rogue + wraith,0.341667,41,120
3,mage + siren + sniper,0.779661,92,118
3,mage + siren + swordsman,0.352941,42,119
3,mage + siren + valkyrie,0.460317,58,126
3,mage + siren + warlock,0.671875,86,128
3,mage + siren + wraith,0.413793,48,116
3,mage + sniper + swordsman,0.62963,68,108
3,mage + sniper + valkyrie,0.827586,96,116
3,mage + sniper + warlock,0.878571,123,140
3,mage + sniper + wraith,0.692308,72,104
3,mage + swordsman + valkyrie,0.247863,29,117
3,mage + swordsman + warlock,0.626866,84,134
3,mage + swordsman + wraith,0.294574,38,129
3,mage + valkyrie + warlock,0.734375,94,128
3,mage + valkyrie + wraith,0.529412,63,119
3,mage + warlock + wraith,0.682927,84,123
3,monk + oracle + paladin,0.292683,36,123
3,monk + oracle + rogue,0.283582,38,134
3,monk + oracle + siren,0.422414,49,116
3,monk + oracle + sniper,0.783784,87,111
3,monk + oracle + swordsman,0.266667,32,120
3,monk + oracle + valkyrie,0.326087,30,92
3,monk + oracle + warlock,0.696721,85,122
3,monk + oracle + wraith,0.32381,34,105
3,monk + paladin + rogue,0.151786,17,112
3,monk + paladin + siren,0.347518,49,141
3,monk + paladin + sniper,0.606061,80,132
3,monk + paladin + swordsman,0.08,10,125
3,monk + paladin + valkyrie,0.104478,14,134
3,monk + paladin + warlock,0.659259,89,135
3,monk + paladin + wraith,0.183333,22,120
3,monk + rogue + siren,0.265152,35,132
3,monk + rogue + sniper,0.529412,63,119
3,monk + rogue + swordsman,0.064516,8,124
3,monk + rogue + valkyrie,0.103448,12,116
3,monk + rogue + warlock,0.570175,65,114
3,monk + rogue + wraith,0.201681,24,119
3,monk + siren + sniper,0.656,82,125
3,monk + siren + swordsman,0.126316,12,95
3,monk + siren + valkyrie,0.300752,40,133
3,monk + siren + warlock,0.632653,62,98
3,monk + siren + wraith,0.253731,34,134
3,monk + sniper + swordsman,0.474138,55,116
3,monk + sniper + valkyrie,0.685484,85,124
3,monk + sniper + warlock,0.875,105,120
3,monk + sniper + wraith,0.669355,83,124
3,monk + swordsman + valkyrie,0,0,114
3,monk + swordsman + warlock,0.504132,61,121
3,monk + swordsman + wraith,0.057851,7,121
3,monk + valkyrie + warlock,0.585366,72,123
3,monk + valkyrie + wraith,0.176,22,125
3,monk + warlock + wraith,0.60396,61,101
3,oracle + paladin + rogue,0.308824,42,136
3,oracle + paladin + siren,0.398148,43,108
3,oracle + paladin + sniper,0.767241,89,116
3,oracle + paladin + swordsman,0.152174,21,138
3,oracle + paladin + valkyrie,0.239669,29,121
3,oracle + paladin + warlock,0.666667,74,111
3,oracle + paladin + wraith,0.345324,48,139
3,oracle + rogue + siren,0.308333,37,120
3,oracle + rogue + sniper,0.713178,92,129
3,oracle + rogue + swordsman,0.161017,19,118
3,oracle + rogue + valkyrie,0.235772,29,123
3,oracle + rogue + warlock,0.683333,82,120
3,oracle + rogue + wraith,0.179688,23,128
3,oracle + siren + sniper,0.741667,89,120
3,oracle + siren + swordsman,0.248175,34,137
3,oracle + siren + valkyrie,0.362903,45,124
3,oracle + siren + warlock,0.547009,64,117
3,oracle + siren + wraith,0.372263,51,137
3,oracle + sniper + swordsman,0.578947,77,133
3,oracle + sniper + valkyrie,0.770642,84,109
3,oracle + sniper + warlock,0.915966,109,119
3,oracle + sniper + wraith,0.725664,82,113
3,oracle + swordsman + valkyrie,0.140187,15,107
3,oracle + swordsman + warlock,0.474074,64,135
3,oracle + swordsman + wraith,0.198473,26,131
3,oracle + valkyrie + warlock,0.741071,83,112
3,oracle + valkyrie + wraith,0.333333,45,135
3,oracle + warlock + wraith,0.706349,89,126
3,paladin + rogue + siren,0.25,30,120
3,paladin + rogue + sniper,0.495146,51,103
3,paladin + rogue + swordsman,0.086957,12,138
3,paladin + rogue + valkyrie,0.085271,11,129
3,paladin + rogue + warlock,0.536585,66,123
3,paladin + rogue + wraith,0.130769,17,130
3,paladin + siren + sniper,0.687023,90,131
3,paladin + siren + swordsman,0.125,18,144
3,paladin + siren + valkyrie,0.273438,35,128
3,paladin + siren + warlock,0.610687,80,131
3,paladin + siren + wraith,0.280992,34,121
3,paladin + sniper + swordsman,0.622047,79,127
3,paladin + sniper + valkyrie,0.566372,64,113
3,paladin + sniper + warlock,0.869231,113,130
3,paladin + sniper + wraith,0.666667,72,108
3,paladin + swordsman + valkyrie,0.033613,4,119
3,paladin + swordsman + warlock,0.550847,65,118
3,paladin + swordsman + wraith,0.082645,10,121
3,paladin + valkyrie + warlock,0.64,80,125
3,paladin + valkyrie + wraith,0.167832,24,143
3,paladin + warlock + wraith,0.672566,76,113
3,rogue + siren + sniper,0.452991,53,117
3,rogue + siren + swordsman,0.109091,12,110
3,rogue + siren + valkyrie,0.2,25,125
3,rogue + siren + warlock,0.576577,64,111
3,rogue + siren + wraith,0.180124,29,161
3,rogue + sniper + swordsman,0.343137,35,102
3,rogue + sniper + valkyrie,0.53913,62,115
3,rogue + sniper + warlock,0.733333,77,105
3,rogue + sniper + wraith,0.414966,61,147
3,rogue + swordsman + valkyrie,0.022222,3,135
3,rogue + swordsman + warlock,0.342342,38,111
3,rogue + swordsman + wraith,0.131579,15,114
3,rogue + valkyrie + warlock,0.556522,64,115
3,rogue + valkyrie + wraith,0.094488,12,127
3,rogue + warlock + wraith,0.436975,52,119
3,siren + sniper + swordsman,0.529412,54,102
3,siren + sniper + valkyrie,0.723077,94,130
3,siren + sniper + warlock,0.905983,106,117
3,siren + sniper + wraith,0.70339,83,118
3,siren + swordsman + valkyrie,0.155039,20,129
3,siren + swordsman + warlock,0.512821,60,117
3,siren + swordsman + wraith,0.186441,22,118
3,siren + valkyrie + warlock,0.775862,90,116
3,siren + valkyrie + wraith,0.221311,27,122
3,siren + warlock + wraith,0.55,77,140
3,sniper + swordsman + valkyrie,0.445455,49,110
3,sniper + swordsman + warlock,0.805085,95,118
3,sniper + swordsman + wraith,0.425,51,120
3,sniper + valkyrie + warlock,0.858268,109,127
3,sniper + valkyrie + wraith,0.5625,72,128
3,sniper + warlock + wraith,0.889908,97,109
3,swordsman + valkyrie + warlock,0.443478,51,115
3,swordsman + valkyrie + wraith,0.036036,4,111
3,swordsman + warlock + wraith,0.408333,49,120
3,valkyrie + warlock + wraith,0.634921,80,126
4,archer + artillery + assassin + berserker,0.387097,12,31
4,archer + artillery + assassin + cleric,0.975,39,40
4,archer + artillery + assassin + colossus,0.666667,28,42
4,archer + artillery + assassin + guardian,0.724138,21,29
4,archer + artillery + assassin + mage,0.736842,28,38
4,archer + artillery + assassin + monk,0.6,21,35
4,archer + artillery + assassin + oracle,0.74359,29,39
4,archer + artillery + assassin + paladin,0.575,23,40
4,archer + artillery + assassin + rogue,0.518519,14,27
4,archer + artillery + assassin + siren,0.594595,22,37
4,archer + artillery + assassin + sniper,0.864865,32,37
4,archer + artillery + assassin + swordsman,0.4,10,25
4,archer + artillery + assassin + valkyrie,0.705882,24,34
4,archer + artillery + assassin + warlock,0.892857,25,28
4,archer + artillery + assassin + wraith,0.536585,22,41
4,archer + artillery + berserker + cleric,0.964286,27,28
4,archer + artillery + berserker + colossus,0.342857,12,35
4,archer + artillery + berserker + guardian,0.411765,14,34
4,archer + artillery + berserker + mage,0.617647,21,34
4,archer + artillery + berserker + monk,0.487805,20,41
4,archer + artillery + berserker + oracle,0.642857,18,28
4,archer + artillery + berserker + paladin,0.65625,21,32
4,archer + artillery + berserker + rogue,0.375,12,32
4,archer + artillery + berserker + siren,0.675,27,40
4,archer + artillery + berserker + sniper,0.916667,33,36
4,archer + artillery + berserker + swordsman,0.514286,18,35
4,archer + artillery + berserker + valkyrie,0.545455,18,33
4,archer + artillery + berserker + warlock,0.730769,19,26
4,archer + artillery + berserker + wraith,0.4375,14,32
4,archer + artillery + cleric + colossus,0.96875,31,32
4,archer + artillery + cleric + guardian,0.935484,29,31
4,archer + artillery + cleric + mage,1,38,38
4,archer + artillery + cleric + monk,0.939394,31,33
4,archer + artillery + cleric + oracle,0.969697,32,33
4,archer + artillery + cleric + paladin,0.967742,30,31
4,archer + artillery + cleric + rogue,1,41,41
4,archer + artillery + cleric + siren,1,28,28
4,archer + artillery + cleric + sniper,1,24,24
4,archer + artillery + cleric + swordsman,0.923077,36,39
4,archer + artillery + cleric + valkyrie,1,27,27
4,archer + artillery + cleric + warlock,1,35,35
4,archer + artillery + cleric + wraith,1,24,24
4,archer + artillery + colossus + guardian,0.472222,17,36
4,archer + artillery + colossus + mage,0.7,21,30
4,archer + artillery + colossus + monk,0.585366,24,41
4,archer + artillery + colossus + oracle,0.666667,18,27
4,archer + artillery + colossus + paladin,0.611111,22,36
4,archer + artillery + colossus + rogue,0.275862,8,29
4,archer + artillery + colossus + siren,0.634146,26,41
4,archer + artillery + colossus + sniper,0.911765,31,34
4,archer + artillery + colossus + swordsman,0.5,19,38
4,archer + artillery + colossus + valkyrie,0.818182,27,33
4,archer + artillery + colossus + warlock,0.970588,33,34
4,archer + artillery + colossus + wraith,0.678571,19,28
4,archer + artillery + guardian + mage,0.789474,30,38
